"RegionName","Marker","Species","IUCN","Sequenced"
"Sahul Shelf","DiBattista_16S","Ariomma_indicum","Not evaluated","Yes"
"Sahul Shelf","DiBattista_16S","Ariosoma_anago","DD","No"
"Sahul Shelf","DiBattista_16S","Ariosoma_anagoides","DD","No"
"Sahul Shelf","DiBattista_16S","Ariosoma_balearicum","LC","Yes"
"Sahul Shelf","DiBattista_16S","Ariosoma_fasciatum","LC","Yes"
"Sahul Shelf","DiBattista_16S","Ariosoma_mauritianum","LC","No"
"Sahul Shelf","DiBattista_16S","Ariosoma_scheelei","LC","No"
"Sahul Shelf","DiBattista_16S","Aristostomias_lunifer","LC","No"
"Sahul Shelf","DiBattista_16S","Aristostomias_polydactylus","LC","No"
"Sahul Shelf","DiBattista_16S","Aristostomias_xenostoma","LC","No"
"Sahul Shelf","DiBattista_16S","Arius_leptonotacanthus","Not evaluated","Yes"
"Sahul Shelf","DiBattista_16S","Arius_maculatus","Not evaluated","Yes"
"Sahul Shelf","DiBattista_16S","Arius_nudidens","Not evaluated","No"
"Sahul Shelf","DiBattista_16S","Arius_oetik","Not evaluated","Yes"
"Sahul Shelf","DiBattista_16S","Arnoglossus_aspilos","LC","No"
"Sahul Shelf","DiBattista_16S","Arnoglossus_debilis","LC","No"
"Sahul Shelf","DiBattista_16S","Arnoglossus_elongatus","LC","No"
"Sahul Shelf","DiBattista_16S","Arnoglossus_japonicus","LC","No"
"Sahul Shelf","DiBattista_16S","Arnoglossus_macrolophus","LC","No"
"Sahul Shelf","DiBattista_16S","Arnoglossus_polyspilus","LC","Yes"
"Sahul Shelf","DiBattista_16S","Arnoglossus_tapeinosoma","DD","Yes"
"Sahul Shelf","DiBattista_16S","Arnoglossus_tenuis","LC","Yes"
"Sahul Shelf","DiBattista_16S","Arnoglossus_waitei","LC","No"
"Sahul Shelf","DiBattista_16S","Arothron_caeruleopunctatus","LC","No"
"Sahul Shelf","DiBattista_16S","Arothron_hispidus","LC","Yes"
"Sahul Shelf","DiBattista_16S","Arothron_immaculatus","LC","Yes"
"Sahul Shelf","DiBattista_16S","Arothron_manilensis","LC","Yes"
"Sahul Shelf","DiBattista_16S","Arothron_mappa","LC","Yes"
"Sahul Shelf","DiBattista_16S","Arothron_meleagris","LC","Yes"
"Sahul Shelf","DiBattista_16S","Arothron_nigropunctatus","LC","Yes"
"Sahul Shelf","DiBattista_16S","Arothron_reticularis","LC","Yes"
"Sahul Shelf","DiBattista_16S","Arothron_stellatus","LC","Yes"
"Sahul Shelf","DiBattista_16S","Arrhamphus_sclerolepis_sclerolepis","Not evaluated","No"
"Sahul Shelf","DiBattista_16S","Aseraggodes_beauforti","DD","No"
"Sahul Shelf","DiBattista_16S","Aseraggodes_chapleaui","DD","No"
"Sahul Shelf","DiBattista_16S","Aseraggodes_corymbus","DD","No"
"Sahul Shelf","DiBattista_16S","Aseraggodes_cyaneus","DD","No"
"Sahul Shelf","DiBattista_16S","Aseraggodes_dubius","LC","No"
"Sahul Shelf","DiBattista_16S","Aseraggodes_filiger","DD","No"
"Sahul Shelf","DiBattista_16S","Aseraggodes_kaianus","LC","Yes"
"Sahul Shelf","DiBattista_16S","Aseraggodes_longipinnis","DD","No"
"Sahul Shelf","DiBattista_16S","Aseraggodes_matsuurai","DD","No"
"Sahul Shelf","DiBattista_16S","Aseraggodes_melanostictus","LC","No"
"Sahul Shelf","DiBattista_16S","Aseraggodes_normani","DD","No"
"Sahul Shelf","DiBattista_16S","Aspidontus_dussumieri","LC","No"
"Sahul Shelf","DiBattista_16S","Aspidontus_taeniatus","LC","Yes"
"Sahul Shelf","DiBattista_16S","Aspistor_hardenbergi","Not evaluated","No"
"Sahul Shelf","DiBattista_16S","Assessor_flavissimus","LC","No"
"Sahul Shelf","DiBattista_16S","Assessor_macneilli","LC","No"
"Sahul Shelf","DiBattista_16S","Assessor_randalli","Not evaluated","No"
"Sahul Shelf","DiBattista_16S","Assiculus_punctatus","LC","No"
"Sahul Shelf","DiBattista_16S","Asterorhombus_cocosensis","LC","Yes"
"Sahul Shelf","DiBattista_16S","Asterorhombus_filifer","LC","Yes"
"Sahul Shelf","DiBattista_16S","Asterorhombus_intermedius","LC","Yes"
"Sahul Shelf","DiBattista_16S","Asterropteryx_bipunctata","LC","No"
"Sahul Shelf","DiBattista_16S","Asterropteryx_ensifera","LC","No"
"Sahul Shelf","DiBattista_16S","Asterropteryx_semipunctata","LC","Yes"
"Sahul Shelf","DiBattista_16S","Asterropteryx_spinosa","LC","No"
"Sahul Shelf","DiBattista_16S","Asterropteryx_striata","Not evaluated","No"
"Sahul Shelf","DiBattista_16S","Astronesthes_bilobatus","LC","No"
"Sahul Shelf","DiBattista_16S","Astronesthes_chrysophekadion","LC","Yes"
"Sahul Shelf","DiBattista_16S","Astronesthes_cyaneus","LC","No"
"Sahul Shelf","DiBattista_16S","Astronesthes_indicus","LC","No"
